Step,Loss,Return,Return Std,Loss Std
1665, -0.7730191349983215, 17.0, 11.282549858093262, 3.175387144088745
1679, -0.7730191349983215, 14.0, 11.239439010620117, 3.175387144088745
1689, -0.7730191349983215, 10.0, 11.23569393157959, 3.175387144088745
1717, -0.7244387865066528, 28.0, 11.194405555725098, 3.0924153327941895
1747, -0.7244387865066528, 30.0, 11.170475006103516, 3.0924153327941895
1762, -0.7244387865066528, 15.0, 11.123221397399902, 3.0924153327941895
1787, -0.7244387865066528, 25.0, 11.066055297851562, 3.0924153327941895
1798, -0.7244387865066528, 11.0, 11.054007530212402, 3.0924153327941895
1823, -0.6811239123344421, 25.0, 10.9989013671875, 3.015540838241577
1845, -0.6811239123344421, 22.0, 10.936779022216797, 3.015540838241577
1857, -0.6811239123344421, 12.0, 10.91624927520752, 3.015540838241577
1870, -0.6811239123344421, 13.0, 10.886785507202148, 3.015540838241577
1887, -0.6811239123344421, 17.0, 10.834006309509277, 3.015540838241577
1901, -0.642217755317688, 14.0, 10.797654151916504, 2.9440741539001465
1933, -0.642217755317688, 32.0, 10.802785873413086, 2.9440741539001465
2002, -0.6070388555526733, 69.0, 11.82858657836914, 2.8774263858795166
2015, -0.6070388555526733, 13.0, 11.796679496765137, 2.8774263858795166
2045, -0.6070388555526733, 30.0, 11.768878936767578, 2.8774263858795166
2062, -0.6070388555526733, 17.0, 11.716157913208008, 2.8774263858795166
2087, -0.6070388555526733, 25.0, 11.662261009216309, 2.8774263858795166
2097, -0.6070388555526733, 10.0, 11.658158302307129, 2.8774263858795166
2111, -0.5746792554855347, 14.0, 11.621772766113281, 2.8151776790618896
2121, -0.5746792554855347, 10.0, 11.616389274597168, 2.8151776790618896
2141, -0.5746792554855347, 20.0, 11.559734344482422, 2.8151776790618896
2164, -0.5746792554855347, 23.0, 11.505152702331543, 2.8151776790618896
2187, -0.5746792554855347, 23.0, 11.451337814331055, 2.8151776790618896
2203, -0.5453261137008667, 16.0, 11.407177925109863, 2.7567384243011475
2226, -0.5453261137008667, 23.0, 11.354905128479004, 2.7567384243011475
2236, -0.5453261137008667, 10.0, 11.351259231567383, 2.7567384243011475
2253, -0.5453261137008667, 17.0, 11.304778099060059, 2.7567384243011475
2263, -0.5453261137008667, 10.0, 11.30042839050293, 2.7567384243011475
2274, -0.5453261137008667, 11.0, 11.28710651397705, 2.7567384243011475
2286, -0.5453261137008667, 12.0, 11.266054153442383, 2.7567384243011475
2310, -0.5183234214782715, 24.0, 11.220194816589355, 2.701800584793091
2329, -0.5183234214782715, 19.0, 11.171485900878906, 2.701800584793091
2341, -0.5183234214782715, 12.0, 11.151383399963379, 2.701800584793091
2378, -0.5183234214782715, 37.0, 11.207422256469727, 2.701800584793091
2396, -0.5183234214782715, 18.0, 11.161775588989258, 2.701800584793091
2422, -0.4935542941093445, 26.0, 11.124823570251465, 2.6499929428100586
2433, -0.4935542941093445, 11.0, 11.11328125, 2.6499929428100586
2444, -0.4935542941093445, 11.0, 11.101326942443848, 2.6499929428100586
2479, -0.4935542941093445, 35.0, 11.132784843444824, 2.6499929428100586
2490, -0.4935542941093445, 11.0, 11.121172904968262, 2.6499929428100586
2548, -0.4705830216407776, 58.0, 11.577825546264648, 2.6010689735412598
2582, -0.4705830216407776, 34.0, 11.590576171875, 2.6010689735412598
2614, -0.4493343234062195, 32.0, 11.585596084594727, 2.5547451972961426
2641, -0.4493343234062195, 27.0, 11.551169395446777, 2.5547451972961426
2654, -0.4493343234062195, 13.0, 11.527868270874023, 2.5547451972961426
2667, -0.4493343234062195, 13.0, 11.504532814025879, 2.5547451972961426
2701, -0.42953208088874817, 34.0, 11.516451835632324, 2.51081919670105
2720, -0.42953208088874817, 19.0, 11.47321891784668, 2.51081919670105
2731, -0.42953208088874817, 11.0, 11.462974548339844, 2.51081919670105
2745, -0.42953208088874817, 14.0, 11.43545150756836, 2.51081919670105
2781, -0.42953208088874817, 36.0, 11.466434478759766, 2.51081919670105
2798, -0.42953208088874817, 17.0, 11.428669929504395, 2.51081919670105
2826, -0.41122323274612427, 28.0, 11.4016695022583, 2.469050884246826
2844, -0.41122323274612427, 18.0, 11.362465858459473, 2.469050884246826
2864, -0.41122323274612427, 20.0, 11.3209867477417, 2.469050884246826
2881, -0.41122323274612427, 17.0, 11.284902572631836, 2.469050884246826
2910, -0.39408788084983826, 29.0, 11.264209747314453, 2.429304361343384
2937, -0.39408788084983826, 27.0, 11.234710693359375, 2.429304361343384
2955, -0.39408788084983826, 18.0, 11.197630882263184, 2.429304361343384
2970, -0.39408788084983826, 15.0, 11.16964340209961, 2.429304361343384
2994, -0.39408788084983826, 24.0, 11.132939338684082, 2.429304361343384
3025, -0.3780766427516937, 31.0, 11.124629020690918, 2.391409397125244
3037, -0.3780766427516937, 12.0, 11.112005233764648, 2.391409397125244
3065, -0.3780766427516937, 28.0, 11.088346481323242, 2.391409397125244
3076, -0.3780766427516937, 11.0, 11.081939697265625, 2.391409397125244
3100, -0.3780766427516937, 24.0, 11.046798706054688, 2.391409397125244
3115, -0.3629620671272278, 15.0, 11.020731925964355, 2.3552513122558594
3143, -0.3629620671272278, 28.0, 10.998319625854492, 2.3552513122558594
3175, -0.3629620671272278, 32.0, 10.99742317199707, 2.3552513122558594
3220, -0.3486303985118866, 45.0, 11.130009651184082, 2.3207075595855713
3249, -0.3486303985118866, 29.0, 11.110648155212402, 2.3207075595855713
3270, -0.3486303985118866, 21.0, 11.074321746826172, 2.3207075595855713
3303, -0.33524513244628906, 33.0, 11.077701568603516, 2.2876174449920654
3334, -0.33524513244628906, 31.0, 11.068324089050293, 2.2876174449920654
3363, -0.33524513244628906, 29.0, 11.048946380615234, 2.2876174449920654
3382, -0.33524513244628906, 19.0, 11.015591621398926, 2.2876174449920654
3395, -0.33524513244628906, 13.0, 11.001581192016602, 2.2876174449920654
3409, -0.32259640097618103, 14.0, 10.982918739318848, 2.255906105041504
3445, -0.32259640097618103, 36.0, 11.008456230163574, 2.255906105041504
3477, -0.32259640097618103, 32.0, 11.004956245422363, 2.255906105041504
3500, -0.32259640097618103, 23.0, 10.971484184265137, 2.255906105041504
3511, -0.3107216954231262, 11.0, 10.9691162109375, 2.2254626750946045
3542, -0.3107216954231262, 31.0, 10.960359573364258, 2.2254626750946045
3569, -0.3107216954231262, 27.0, 10.93511962890625, 2.2254626750946045
3583, -0.3107216954231262, 14.0, 10.918135643005371, 2.2254626750946045
3606, -0.29943984746932983, 23.0, 10.885941505432129, 2.1962265968322754
3621, -0.29943984746932983, 15.0, 10.8653564453125, 2.1962265968322754
3639, -0.29943984746932983, 18.0, 10.836602210998535, 2.1962265968322754
3656, -0.29943984746932983, 17.0, 10.810256004333496, 2.1962265968322754
3670, -0.29943984746932983, 14.0, 10.793807029724121, 2.1962265968322754
3686, -0.29943984746932983, 16.0, 10.77040958404541, 2.1962265968322754
3705, -0.288796991109848, 19.0, 10.740823745727539, 2.168102502822876
3731, -0.288796991109848, 26.0, 10.715503692626953, 2.168102502822876
3751, -0.288796991109848, 20.0, 10.685402870178223, 2.168102502822876
3772, -0.288796991109848, 21.0, 10.655054092407227, 2.168102502822876
3786, -0.288796991109848, 14.0, 10.6395263671875, 2.168102502822876
