Step,Loss,Return,Return Std,Loss Std
1564, -1.2479041814804077, 14.0, 57.64132308959961, 4.215058326721191
1582, -1.2479041814804077, 18.0, 57.007965087890625, 4.215058326721191
1608, -1.1660875082015991, 26.0, 56.285888671875, 4.1022820472717285
1696, -1.1660875082015991, 88.0, 55.88833999633789, 4.1022820472717285
1729, -1.1400692462921143, 33.0, 55.16537857055664, 3.9881443977355957
1739, -1.1400692462921143, 10.0, 54.763614654541016, 3.9881443977355957
1749, -1.1400692462921143, 10.0, 54.362308502197266, 3.9881443977355957
1775, -1.1400692462921143, 26.0, 53.754356384277344, 3.9881443977355957
1791, -1.1400692462921143, 16.0, 53.27813720703125, 3.9881443977355957
1804, -1.0745340585708618, 13.0, 52.85253143310547, 3.8917202949523926
1826, -1.0745340585708618, 22.0, 52.3273811340332, 3.8917202949523926
1846, -1.0745340585708618, 20.0, 51.836483001708984, 3.8917202949523926
1866, -1.0745340585708618, 20.0, 51.35810089111328, 3.8917202949523926
1882, -1.0745340585708618, 16.0, 50.93348693847656, 3.8917202949523926
1899, -1.0745340585708618, 17.0, 50.506935119628906, 3.8917202949523926
1920, -1.0147321224212646, 21.0, 50.052574157714844, 3.8021252155303955
1935, -1.0147321224212646, 15.0, 49.66611099243164, 3.8021252155303955
2085, -0.9618499279022217, 150.0, 51.544315338134766, 3.7180240154266357
2102, -0.9932177066802979, 17.0, 51.151702880859375, 3.6353838443756104
2111, -0.9932177066802979, 9.0, 50.8547248840332, 3.6353838443756104
2136, -0.9932177066802979, 25.0, 50.41377258300781, 3.6353838443756104
2147, -0.9932177066802979, 11.0, 50.103511810302734, 3.6353838443756104
2170, -0.9932177066802979, 23.0, 49.69364929199219, 3.6353838443756104
2188, -0.9932177066802979, 18.0, 49.32909393310547, 3.6353838443756104
2213, -0.945771336555481, 25.0, 48.92595291137695, 3.5624332427978516
2245, -0.945771336555481, 32.0, 48.504966735839844, 3.5624332427978516
2259, -0.945771336555481, 14.0, 48.19857406616211, 3.5624332427978516
2274, -0.945771336555481, 15.0, 47.88838577270508, 3.5624332427978516
2302, -0.9021582007408142, 28.0, 47.50687789916992, 3.4936928749084473
2326, -0.9021582007408142, 24.0, 47.15125274658203, 3.4936928749084473
2343, -0.9021582007408142, 17.0, 46.84526824951172, 3.4936928749084473
2360, -0.9021582007408142, 17.0, 46.5446891784668, 3.4936928749084473
2378, -0.9021582007408142, 18.0, 46.24275207519531, 3.4936928749084473
2389, -0.9021582007408142, 11.0, 45.99858474731445, 3.4936928749084473
2403, -0.8619289398193359, 14.0, 45.733436584472656, 3.42877459526062
2420, -0.8619289398193359, 17.0, 45.451927185058594, 3.42877459526062
2461, -0.8619289398193359, 41.0, 45.120277404785156, 3.42877459526062
2473, -0.8619289398193359, 12.0, 44.88544845581055, 3.42877459526062
2491, -0.8619289398193359, 18.0, 44.6140251159668, 3.42877459526062
2534, -0.8248872756958008, 43.0, 44.30731201171875, 3.3672871589660645
2560, -0.8248872756958008, 26.0, 44.01320266723633, 3.3672871589660645
2585, -0.8248872756958008, 25.0, 43.727962493896484, 3.3672871589660645
2607, -0.7903665900230408, 22.0, 43.45914840698242, 3.3090267181396484
2619, -0.7903665900230408, 12.0, 43.25069046020508, 3.3090267181396484
2629, -0.7903665900230408, 10.0, 43.059043884277344, 3.3090267181396484
2644, -0.7903665900230408, 15.0, 42.8360710144043, 3.3090267181396484
2694, -0.7903665900230408, 50.0, 42.59699249267578, 3.3090267181396484
2734, -0.7584572434425354, 40.0, 42.33091354370117, 3.2536277770996094
2747, -0.7584572434425354, 13.0, 42.13404083251953, 3.2536277770996094
2763, -0.7584572434425354, 16.0, 41.922142028808594, 3.2536277770996094
2787, -0.7584572434425354, 24.0, 41.68054962158203, 3.2536277770996094
2817, -0.7288476824760437, 30.0, 41.43099594116211, 3.2008752822875977
2834, -0.7288476824760437, 17.0, 41.224666595458984, 3.2008752822875977
2857, -0.7288476824760437, 23.0, 40.99783706665039, 3.2008752822875977
2867, -0.7288476824760437, 10.0, 40.83738708496094, 3.2008752822875977
2877, -0.7288476824760437, 10.0, 40.67821502685547, 3.2008752822875977
2889, -0.7288476824760437, 12.0, 40.50810241699219, 3.2008752822875977
